| Key | SC Code | Description | Duration (ms) |
| ' | 079 | ' | 25 |
| shift | 22A | shift | 83 |
| shift | 22A | shift | 2 |
| right | 04D | right | 26 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 2 |
| num lock | 045 | num lock | 36 |
| shift | 22A | shift | 3 |
| end | 04F | end | 37 |
| shift | 22A | shift | 9 |
| down | 050 | down | 22 |
| shift | 22A | shift | 1 |
| insert | 052 | insert | 21 |
| ¦ | 02B | ¦ | 17 |
| ' | 07D | ' | 28 |
| None | 073 | None | 27 |
| ' | 079 | ' | 20 |
| shift | 22A | shift | 24 |
| shift | 22A | shift | 0 |
| left | 04B | left | 21 |
| num lock | 045 | num lock | 18 |
| clear | 04C | clear | 20 |
| end | 04F | end | 19 |
| right | 04D | right | 23 |
| down | 050 | down | 23 |
| ' | 07D | ' | 23 |
| None | 073 | None | 25 |
| ¦ | 02B | ¦ | 23 |
| end | 04F | end | 25 |
| ' | 079 | ' | 26 |
| shift | 22A | shift | 127 |
| insert | 052 | insert | 29 |
| shift | 22A | shift | 2 |
| left | 04B | left | 33 |
| shift | 22A | shift | 2 |
| clear | 04C | clear | 37 |
| shift | 22A | shift | 1 |
| right | 04D | right | 36 |
| num lock | 045 | num lock | 34 |
| ' | 07D | ' | 28 |
| None | 073 | None | 26 |
| shift | 22A | shift | 8 |
| ¦ | 02B | ¦ | 25 |
| shift | 22A | shift | 15 |
| shift | 22A | shift | 0 |
| end | 04F | end | 29 |
| shift | 22A | shift | 1 |
| ' | 079 | ' | 26 |
| shift | 22A | shift | 2 |
| shift | 22A | shift | 1 |
| down | 050 | down | 23 |
| insert | 052 | insert | 28 |
| left | 04B | left | 31 |
| clear | 04C | clear | 27 |
| num lock | 045 | num lock | 30 |
| right | 04D | right | 31 |
| ' | 07D | ' | 28 |
| None | 073 | None | 27 |
| ¦ | 02B | ¦ | 23 |
| end | 04F | end | 27 |
| down | 050 | down | 25 |
| ' | 079 | ' | 27 |
| ' | 07D | ' | 26 |
| left | 04B | left | 25 |
| insert | 052 | insert | 25 |
| clear | 04C | clear | 22 |
| None | 073 | None | 21 |
| ¦ | 02B | ¦ | 30 |
| end | 04F | end | 26 |
| shift | 22A | shift | 237 |
| shift | 22A | shift | 1 |
| left | 04B | left | 53 |
| shift | 22A | shift | 2 |
| right | 04D | right | 55 |
| shift | 22A | shift | 3 |
| clear | 04C | clear | 52 |
| num lock | 045 | num lock | 47 |
| ' | 07D | ' | 40 |
| shift | 22A | shift | 4 |
| shift | 22A | shift | 3 |
| down | 050 | down | 29 |
| None | 073 | None | 17 |
| ¦ | 02B | ¦ | 17 |
| shift | 22A | shift | 3 |
| ' | 079 | ' | 15 |
| shift | 22A | shift | 1 |
| insert | 052 | insert | 15 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| end | 04F | end | 10 |
| left | 04B | left | 9 |
| ' | 07D | ' | 5 |
| num lock | 045 | num lock | 6 |
| down | 050 | down | 5 |
| clear | 04C | clear | 6 |
| ¦ | 02B | ¦ | 9 |
| None | 073 | None | 14 |
| right | 04D | right | 18 |
| ' | 079 | ' | 25 |
| insert | 052 | insert | 32 |
| end | 04F | end | 38 |
| shift | 22A | shift | 237 |
| down | 050 | down | 185 |
| shift | 22A | shift | 4 |
| left | 04B | left | 187 |
| ' | 07D | ' | 188 |
| shift | 22A | shift | 8 |
| clear | 04C | clear | 36 |
| num lock | 045 | num lock | 38 |
| None | 073 | None | 38 |
| shift | 22A | shift | 4 |
| ¦ | 02B | ¦ | 31 |
| shift | 22A | shift | 21 |
| insert | 052 | insert | 27 |
| ' | 079 | ' | 27 |
| shift | 22A | shift | 2 |
| shift | 22A | shift | 2 |
| shift | 22A | shift | 9 |
| shift | 22A | shift | 13 |
| left | 04B | left | 55 |
| shift | 22A | shift | 2 |
| right | 04D | right | 56 |
| shift | 22A | shift | 2 |
| end | 04F | end | 40 |
| ' | 07D | ' | 21 |
| None | 073 | None | 21 |
| clear | 04C | clear | 10 |
| num lock | 045 | num lock | 23 |
| down | 050 | down | 25 |
| ¦ | 02B | ¦ | 24 |
| ' | 079 | ' | 29 |
| insert | 052 | insert | 9 |
| left | 04B | left | 16 |
| shift | 22A | shift | 70 |
| shift | 22A | shift | 5 |
| right | 04D | right | 37 |
| shift | 22A | shift | 11 |
| end | 04F | end | 50 |
| ' | 07D | ' | 47 |
| None | 073 | None | 48 |
| shift | 22A | shift | 7 |
| clear | 04C | clear | 50 |
| num lock | 045 | num lock | 51 |
| shift | 22A | shift | 2 |
| down | 050 | down | 50 |
| ¦ | 02B | ¦ | 48 |
| ' | 079 | ' | 3 |
| shift | 22A | shift | 13 |
| shift | 22A | shift | 2 |
| shift | 22A | shift | 3 |
| shift | 22A | shift | 3 |
| None | 073 | None | 35 |
| ' | 07D | ' | 39 |
| shift | 22A | shift | 7 |
| shift | 22A | shift | 5 |
| insert | 052 | insert | 43 |
| shift | 22A | shift | 1 |
| left | 04B | left | 46 |
| shift | 22A | shift | 1 |
| clear | 04C | clear | 43 |
| shift | 22A | shift | 1 |
| right | 04D | right | 39 |
| end | 04F | end | 31 |
| num lock | 045 | num lock | 10 |
| down | 050 | down | 9 |
| ' | 079 | ' | 8 |
| ¦ | 02B | ¦ | 11 |
| ' | 07D | ' | 21 |
| None | 073 | None | 20 |
| left | 04B | left | 21 |
| end | 04F | end | 24 |
| ' | 079 | ' | 26 |
| shift | 22A | shift | 155 |
| ¦ | 02B | ¦ | 175 |
| None | 073 | None | 169 |
| ' | 07D | ' | 123 |
| shift | 22A | shift | 12 |
| num lock | 045 | num lock | 123 |
| shift | 22A | shift | 6 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| down | 050 | down | 120 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| end | 04F | end | 33 |
| shift | 22A | shift | 4 |
| left | 04B | left | 31 |
| shift | 22A | shift | 2 |
| insert | 052 | insert | 39 |
| shift | 22A | shift | 40 |
| clear | 04C | clear | 82 |
| ' | 079 | ' | 88 |
| shift | 22A | shift | 10 |
| None | 073 | None | 69 |
| ¦ | 02B | ¦ | 58 |
| ' | 07D | ' | 47 |
| shift | 22A | shift | 8 |
| shift | 22A | shift | 1 |
| right | 04D | right | 22 |
| shift | 22A | shift | 3 |
| end | 04F | end | 11 |
| shift | 22A | shift | 0 |
| ' | 079 | ' | 20 |
| insert | 052 | insert | 15 |
| num lock | 045 | num lock | 22 |
| left | 04B | left | 39 |
| down | 050 | down | 42 |
| ¦ | 02B | ¦ | 45 |
| None | 073 | None | 46 |
| clear | 04C | clear | 38 |
| ' | 07D | ' | 36 |
| right | 04D | right | 27 |
| shift | 22A | shift | 60 |
| shift | 22A | shift | 2 |
| shift | 22A | shift | 7 |
| ' | 079 | ' | 33 |
| num lock | 045 | num lock | 34 |
| shift | 22A | shift | 3 |
| end | 04F | end | 33 |
| None | 073 | None | 31 |
| shift | 22A | shift | 3 |
| down | 050 | down | 27 |
| shift | 22A | shift | 0 |
| shift | 22A | shift | 3 |
| ¦ | 02B | ¦ | 30 |
| shift | 22A | shift | 3 |
| left | 04B | left | 22 |
| shift | 22A | shift | 1 |
| ' | 07D | ' | 21 |
| shift | 22A | shift | 2 |
| insert | 052 | insert | 18 |
| shift | 22A | shift | 1 |
| right | 04D | right | 15 |
| shift | 22A | shift | 3 |
| clear | 04C | clear | 18 |
| num lock | 045 | num lock | 22 |
| end | 04F | end | 25 |
| None | 073 | None | 27 |
| ' | 079 | ' | 28 |
| left | 04B | left | 26 |
| down | 050 | down | 25 |
| ¦ | 02B | ¦ | 27 |
| ' | 07D | ' | 29 |
| shift | 22A | shift | 103 |
| shift | 22A | shift | 1 |
| end | 04F | end | 27 |
| None | 073 | None | 43 |
| shift | 22A | shift | 18 |
| ' | 079 | ' | 44 |
| num lock | 045 | num lock | 45 |
| shift | 22A | shift | 140 |
| down | 050 | down | 181 |
| ¦ | 02B | ¦ | 172 |
| shift | 22A | shift | 4 |
| left | 04B | left | 162 |
| ' | 07D | ' | 31 |
| shift | 22A | shift | 5 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 8 |
| insert | 052 | insert | 25 |
| clear | 04C | clear | 31 |
| end | 04F | end | 31 |
| right | 04D | right | 33 |
| None | 073 | None | 74 |
| num lock | 045 | num lock | 89 |
| ' | 079 | ' | 89 |
| left | 04B | left | 56 |
| down | 050 | down | 59 |
| ¦ | 02B | ¦ | 15 |
| shift | 22A | shift | 206 |
| end | 04F | end | 55 |
| shift | 22A | shift | 0 |
| ' | 07D | ' | 42 |
| None | 073 | None | 34 |
| ' | 079 | ' | 25 |
| shift | 22A | shift | 5 |
| insert | 052 | insert | 20 |
| shift | 22A | shift | 4 |
| clear | 04C | clear | 22 |
| shift | 22A | shift | 1 |
| num lock | 045 | num lock | 36 |
| shift | 22A | shift | 4 |
| shift | 22A | shift | 1 |
| down | 050 | down | 36 |
| ¦ | 02B | ¦ | 35 |
| shift | 22A | shift | 2 |
| right | 04D | right | 17 |
| shift | 22A | shift | 1 |
| left | 04B | left | 8 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| end | 04F | end | 8 |
| insert | 052 | insert | 8 |
| clear | 04C | clear | 7 |
| num lock | 045 | num lock | 7 |
| None | 073 | None | 10 |
| down | 050 | down | 8 |
| ¦ | 02B | ¦ | 9 |
| ' | 07D | ' | 10 |
| ' | 079 | ' | 2 |
| end | 04F | end | 3 |
| left | 04B | left | 4 |
| insert | 052 | insert | 11 |
| shift | 22A | shift | 48 |
| clear | 04C | clear | 32 |
| shift | 22A | shift | 2 |
| down | 050 | down | 37 |
| shift | 22A | shift | 1 |
| right | 04D | right | 41 |
| num lock | 045 | num lock | 39 |
| ¦ | 02B | ¦ | 37 |
| None | 073 | None | 30 |
| ' | 07D | ' | 38 |
| shift | 22A | shift | 11 |
| shift | 22A | shift | 1 |
| ' | 079 | ' | 20 |
| shift | 22A | shift | 10 |
| left | 04B | left | 21 |
| shift | 22A | shift | 2 |
| end | 04F | end | 27 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| insert | 052 | insert | 21 |
| clear | 04C | clear | 21 |
| right | 04D | right | 23 |
| num lock | 045 | num lock | 24 |
| down | 050 | down | 29 |
| ¦ | 02B | ¦ | 31 |
| None | 073 | None | 37 |
| left | 04B | left | 175 |
| end | 04F | end | 167 |
| ' | 07D | ' | 32 |
| shift | 22A | shift | 244 |
| shift | 22A | shift | 9 |
| clear | 04C | clear | 31 |
| shift | 22A | shift | 1 |
| right | 04D | right | 33 |
| num lock | 045 | num lock | 32 |
| shift | 22A | shift | 8 |
| insert | 052 | insert | 28 |
| None | 073 | None | 29 |
| shift | 22A | shift | 11 |
| ' | 079 | ' | 41 |
| shift | 22A | shift | 3 |
| shift | 22A | shift | 7 |
| left | 04B | left | 18 |
| shift | 22A | shift | 6 |
| shift | 22A | shift | 8 |
| end | 04F | end | 71 |
| ' | 07D | ' | 75 |
| clear | 04C | clear | 56 |
| right | 04D | right | 41 |
| num lock | 045 | num lock | 30 |
| down | 050 | down | 37 |
| ¦ | 02B | ¦ | 22 |
| None | 073 | None | 26 |
| ' | 079 | ' | 28 |
| insert | 052 | insert | 16 |
| shift | 22A | shift | 81 |
| shift | 22A | shift | 1 |
| end | 04F | end | 21 |
| ' | 07D | ' | 90 |
| shift | 22A | shift | 78 |
| left | 04B | left | 94 |
| shift | 22A | shift | 2 |
| num lock | 045 | num lock | 98 |
| shift | 22A | shift | 5 |
| shift | 22A | shift | 0 |
| down | 050 | down | 99 |
| None | 073 | None | 91 |
| ¦ | 02B | ¦ | 41 |
| shift | 22A | shift | 3 |
| clear | 04C | clear | 14 |
| ' | 079 | ' | 17 |
| shift | 22A | shift | 4 |
| shift | 22A | shift | 1 |
| right | 04D | right | 19 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 3 |
| insert | 052 | insert | 15 |
| left | 04B | left | 14 |
| ' | 07D | ' | 14 |
| None | 073 | None | 10 |
| num lock | 045 | num lock | 11 |
| end | 04F | end | 11 |
| down | 050 | down | 15 |
| ' | 079 | ' | 15 |
| ¦ | 02B | ¦ | 13 |
| shift | 22A | shift | 31 |
| insert | 052 | insert | 10 |
| shift | 22A | shift | 1 |
| left | 04B | left | 12 |
| shift | 22A | shift | 1 |
| clear | 04C | clear | 14 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 2 |
| right | 04D | right | 21 |
| num lock | 045 | num lock | 22 |
| None | 073 | None | 22 |
| ' | 07D | ' | 22 |
| shift | 22A | shift | 10 |
| shift | 22A | shift | 2 |
| end | 04F | end | 21 |
| ¦ | 02B | ¦ | 20 |
| ' | 079 | ' | 17 |
| shift | 22A | shift | 22 |
| down | 050 | down | 28 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 2 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 16 |
| insert | 052 | insert | 37 |
| None | 073 | None | 49 |
| shift | 22A | shift | 15 |
| left | 04B | left | 52 |
| shift | 22A | shift | 1 |
| clear | 04C | clear | 178 |
| shift | 22A | shift | 1 |
| right | 04D | right | 178 |
| ' | 07D | ' | 174 |
| ¦ | 02B | ¦ | 168 |
| ' | 079 | ' | 28 |
| num lock | 045 | num lock | 29 |
| end | 04F | end | 33 |
| None | 073 | None | 31 |
| ' | 07D | ' | 29 |
| insert | 052 | insert | 20 |
| shift | 22A | shift | 101 |
| left | 04B | left | 23 |
| shift | 22A | shift | 13 |
| clear | 04C | clear | 43 |
| shift | 22A | shift | 4 |
| right | 04D | right | 62 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 3 |
| down | 050 | down | 71 |
| num lock | 045 | num lock | 74 |
| ' | 079 | ' | 75 |
| shift | 22A | shift | 13 |
| end | 04F | end | 21 |
| ¦ | 02B | ¦ | 21 |
| shift | 22A | shift | 4 |
| shift | 22A | shift | 13 |
| shift | 22A | shift | 5 |
| insert | 052 | insert | 45 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 2 |
| shift | 22A | shift | 2 |
| None | 073 | None | 68 |
| ' | 07D | ' | 67 |
| down | 050 | down | 66 |
| left | 04B | left | 49 |
| clear | 04C | clear | 47 |
| right | 04D | right | 35 |
| num lock | 045 | num lock | 24 |
| end | 04F | end | 10 |
| ¦ | 02B | ¦ | 9 |
| ' | 079 | ' | 8 |
| insert | 052 | insert | 3 |
| ' | 07D | ' | 4 |
| None | 073 | None | 6 |
| shift | 22A | shift | 43 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 1 |
| left | 04B | left | 13 |
| num lock | 045 | num lock | 14 |
| shift | 22A | shift | 3 |
| shift | 22A | shift | 2 |
| clear | 04C | clear | 15 |
| shift | 22A | shift | 1 |
| esc | 001 | esc | 5578 |
| shift | 22A | shift | 5 |
| right | 04D | right | 26 |
| ' | 079 | ' | 26 |
| shift | 22A | shift | 17 |
| shift | 22A | shift | 2 |
| end | 04F | end | 51 |
| ¦ | 02B | ¦ | 50 |
| shift | 22A | shift | 2 |
| down | 050 | down | 45 |
| None | 073 | None | 33 |
| shift | 22A | shift | 4 |
| insert | 052 | insert | 19 |
| ' | 07D | ' | 18 |
| shift | 22A | shift | 1 |
| shift | 22A | shift | 12 |
| shift | 22A | shift | 2 |
| left | 04B | left | 20 |
| shift | 22A | shift | 1 |
| clear | 04C | clear | 18 |
| ' | 079 | ' | 22 |
| right | 04D | right | 24 |
| num lock | 045 | num lock | 64 |
| end | 04F | end | 72 |
| down | 050 | down | 93 |
| None | 073 | None | 105 |
| ¦ | 02B | ¦ | 111 |
| ' | 07D | ' | 56 |
| insert | 052 | insert | 38 |
| left | 04B | left | 32 |
| clear | 04C | clear | 28 |
| ' | 079 | ' | 21 |
| shift | 22A | shift | 202 |
| caps lock | 03A | caps lock | 5857 |
| shift | 02A | shift | 5853 |
| © | 02E | © | 5853 |
| 6 | 04D | 6 | 24 |
| num lock | 045 | num lock | 24 |
| ¬ | 02B | ¬ | 16 |
| 1 | 04F | 1 | 22 |
| 2 | 050 | 2 | 12 |
| ' | 07D | ' | 15 |
| None | 073 | None | 16 |
| shift | 22A | shift | 36 |
| ' | 079 | ' | 13 |
| shift | 22A | shift | 91 |
| insert | 052 | insert | 93 |
| ' | 07D | ' | 5241 |
| ' | 079 | ' | 5230 |
| None | 073 | None | 33 |
| num lock | 045 | num lock | 27 |
| end | 04F | end | 19 |
| insert | 052 | insert | 24 |
| down | 050 | down | 27 |
| ¦ | 02B | ¦ | 27 |
| ' | 07D | ' | 33 |
| ' | 079 | ' | 35 |
| left | 04B | left | 35 |
| clear | 04C | clear | 34 |
| right | 04D | right | 37 |
| shift | 22A | shift | 148 |
| None | 073 | None | 56 |
| shift | 22A | shift | 12 |
| shift | 22A | shift | 13 |
| shift | 22A | shift | 4 |
| home | 047 | home | 80 |
| num lock | 045 | num lock | 93 |
| / | 035 | / | 91 |
| shift | 22A | shift | 21 |
| insert | 052 | insert | 98 |
| ¦ | 02B | ¦ | 76 |
| shift | 22A | shift | 14 |
| end | 04F | end | 108 |
| shift | 22A | shift | 4 |
| down | 050 | down | 99 |
| ' | 07D | ' | 84 |
| ' | 079 | ' | 84 |
| shift | 22A | shift | 16 |
| shift | 22A | shift | 4 |
| None | 073 | None | 28 |
| shift | 22A | shift | 11 |
| left | 04B | left | 30 |
| shift | 22A | shift | 6 |
| clear | 04C | clear | 34 |
| shift | 22A | shift | 5 |
| shift | 22A | shift | 3 |
| caps lock | 03A | caps lock | 5685 |
| ¢ | 02E | ¢ | 5689 |
| shift | 02A | shift | 5689 |
| ctrl | 01D | ctrl | 11597 |
| esc | 001 | esc | 5962 |
| ` | 029 | ` | 11597 |
| ¡ | 002 | ¡ | 11607 |
| tab | 00F | tab | 11603 |
| insert | 052 | insert | 123 |
| right | 04D | right | 114 |
| num lock | 045 | num lock | 60 |
| end | 04F | end | 59 |
| ¬ | 02B | ¬ | 60 |
| ' | 07D | ' | 61 |
| ' | 079 | ' | 58 |
| down | 050 | down | 59 |
| None | 073 | None | 14 |
| left | 04B | left | 11 |
| 0 | 052 | 0 | 29 |
| 5 | 04C | 5 | 25 |
| 6 | 04D | 6 | 22 |
| num lock | 045 | num lock | 20 |
| 1 | 04F | 1 | 18 |
| 2 | 050 | 2 | 19 |
| ¬ | 02B | ¬ | 18 |
| shift | 22A | shift | 241 |
| left | 04B | left | 65 |
| None | 073 | None | 67 |
| ' | 07D | ' | 65 |
| ' | 079 | ' | 83 |
| shift | 22A | shift | 34 |
| shift | 22A | shift | 13 |
| shift | 22A | shift | 19 |
| insert | 052 | insert | 110 |
| clear | 04C | clear | 83 |
| right | 04D | right | 51 |
| esc | 001 | esc | 195 |
| ¹ | 002 | ¹ | 237 |
| ` | 029 | ` | 205 |
| tab | 00F | tab | 257 |
| caps lock | 03A | caps lock | 252 |
| ' | 07D | ' | 74 |
| None | 073 | None | 90 |
| right | 04D | right | 142 |
| num lock | 045 | num lock | 138 |
| down | 050 | down | 138 |
| ' | 079 | ' | 34 |
| left | 04B | left | 64 |
| shift | 22A | shift | 251 |
| shift | 22A | shift | 4 |
| shift | 22A | shift | 3 |
| insert | 052 | insert | 123 |
| shift | 22A | shift | 1 |
| left | 04B | left | 194 |
| shift | 22A | shift | 3 |
| end | 04F | end | 45 |
| shift | 02A | shift | 463 |
| ctrl | 01D | ctrl | 462 |
| esc | 001 | esc | 142 |
| 5 | 04C | 5 | 370 |
| None | 073 | None | 298 |
| 6 | 04D | 6 | 347 |
| num lock | 045 | num lock | 99 |
| ' | 07D | ' | 319 |
| clear | 04C | clear | 2244 |
| ¬ | 02B | ¬ | 2180 |
| left | 04B | left | 2099 |
| ' | 07D | ' | 12 |
| None | 073 | None | 17 |
| ' | 079 | ' | 11 |
| end | 04F | end | 20 |
| ¬ | 02B | ¬ | 22 |
| ' | 07D | ' | 21 |
| None | 073 | None | 23 |
| ' | 079 | ' | 25 |
| end | 04F | end | 23 |
| clear | 04C | clear | 23 |
| ¬ | 02B | ¬ | 22 |
| ' | 07D | ' | 23 |
| None | 073 | None | 23 |
| ' | 079 | ' | 22 |
| clear | 04C | clear | 23 |
| end | 04F | end | 23 |
| ' | 07D | ' | 21 |
| left | 04B | left | 23 |
| ¬ | 02B | ¬ | 24 |
| None | 073 | None | 22 |
| ' | 079 | ' | 24 |
| clear | 04C | clear | 23 |
| end | 04F | end | 24 |
| ' | 07D | ' | 26 |
| ¬ | 02B | ¬ | 23 |
| None | 073 | None | 22 |
| ' | 079 | ' | 23 |
| clear | 04C | clear | 24 |
| end | 04F | end | 23 |
| ' | 07D | ' | 23 |
| None | 073 | None | 42 |
| ' | 079 | ' | 55 |
| ¬ | 02B | ¬ | 44 |
| clear | 04C | clear | 13 |
| end | 04F | end | 20 |
| ' | 07D | ' | 21 |
| None | 073 | None | 23 |
| ` | 029 | ` | 2546 |
| ¡ | 002 | ¡ | 2533 |
| tab | 00F | tab | 2518 |
| caps lock | 03A | caps lock | 2515 |
| © | 02E | © | 2897 |
| shift | 02A | shift | 2888 |
| ' | 079 | ' | 31 |
| ctrl | 01D | ctrl | 2888 |
| esc | 001 | esc | 2567 |
| ¬ | 02B | ¬ | 24 |
| clear | 04C | clear | 23 |
| left | 04B | left | 26 |
| end | 04F | end | 29 |
| ' | 07D | ' | 27 |
| None | 073 | None | 26 |
| ' | 079 | ' | 22 |
| ¦ | 02B | ¦ | 32 |
| end | 04F | end | 23 |
| ' | 07D | ' | 20 |
| None | 073 | None | 15 |
| ' | 079 | ' | 16 |
| clear | 04C | clear | 27 |
| end | 04F | end | 24 |
| ¦ | 02B | ¦ | 23 |
| ' | 07D | ' | 24 |
| None | 073 | None | 27 |
| ' | 079 | ' | 27 |
| clear | 04C | clear | 22 |
| ¦ | 02B | ¦ | 21 |
| end | 04F | end | 22 |
| None | 073 | None | 22 |
| ' | 07D | ' | 24 |
| ' | 079 | ' | 23 |
| clear | 04C | clear | 22 |
| left | 04B | left | 23 |
| end | 04F | end | 24 |
| ¦ | 02B | ¦ | 22 |
| ' | 07D | ' | 23 |
| None | 073 | None | 23 |
| ' | 079 | ' | 25 |
| clear | 04C | clear | 23 |
| end | 04F | end | 22 |
| ¦ | 02B | ¦ | 28 |
| ' | 07D | ' | 29 |
| None | 073 | None | 36 |
| left | 04B | left | 39 |
| ' | 079 | ' | 28 |
| clear | 04C | clear | 17 |
| end | 04F | end | 22 |
| ' | 07D | ' | 39 |
| None | 073 | None | 50 |
| ¦ | 02B | ¦ | 43 |
| ' | 079 | ' | 3 |
| clear | 04C | clear | 13 |
| left | 04B | left | 20 |
| esc | 001 | esc | 569 |
| ¹ | 002 | ¹ | 568 |
| ` | 029 | ` | 567 |
| tab | 00F | tab | 567 |
| caps lock | 03A | caps lock | 567 |
| ' | 07D | ' | 33 |
| None | 073 | None | 34 |
| end | 04F | end | 25 |
| ¦ | 02B | ¦ | 28 |
| ' | 079 | ' | 25 |
| clear | 04C | clear | 31 |
| ' | 07D | ' | 23 |
| None | 073 | None | 22 |
| end | 04F | end | 22 |
| ¦ | 02B | ¦ | 21 |
| clear | 04C | clear | 24 |
| ' | 079 | ' | 49 |
| ' | 07D | ' | 50 |
| None | 073 | None | 76 |
| clear | 04C | clear | 28 |
| end | 04F | end | 51 |
| left | 04B | left | 59 |
| ' | 07D | ' | 60 |
| ' | 079 | ' | 56 |
| ¦ | 02B | ¦ | 36 |
| None | 073 | None | 23 |
| clear | 04C | clear | 6 |
| end | 04F | end | 3 |
| ' | 07D | ' | 17 |
| ' | 079 | ' | 20 |
| None | 073 | None | 21 |
| ¦ | 02B | ¦ | 12 |
| clear | 04C | clear | 2 |
| end | 04F | end | 3 |
| ' | 07D | ' | 6 |
| ' | 079 | ' | 5 |
| ¦ | 02B | ¦ | 5 |
| None | 073 | None | 4 |
| left | 04B | left | 5 |
| end | 04F | end | 23 |
| ' | 07D | ' | 27 |
| ' | 079 | ' | 30 |
| ¦ | 02B | ¦ | 23 |
| clear | 04C | clear | 20 |
| end | 04F | end | 20 |
| left | 04B | left | 21 |
| ' | 07D | ' | 45 |
| clear | 04C | clear | 15 |
| ¦ | 02B | ¦ | 13 |
| None | 073 | None | 8 |
| ' | 079 | ' | 5 |
| ' | 07D | ' | 25 |
| end | 04F | end | 26 |
| clear | 04C | clear | 174 |
| ¦ | 02B | ¦ | 171 |
| left | 04B | left | 25 |
| None | 073 | None | 25 |
| ' | 079 | ' | 26 |
| end | 04F | end | 24 |
| ' | 07D | ' | 24 |
| clear | 04C | clear | 25 |
| ¦ | 02B | ¦ | 41 |
| left | 04B | left | 18 |
| None | 073 | None | 14 |
| ' | 079 | ' | 10 |
| end | 04F | end | 23 |
| clear | 04C | clear | 25 |
| ¦ | 02B | ¦ | 22 |
| ' | 07D | ' | 28 |
| None | 073 | None | 22 |
| left | 04B | left | 14 |
| end | 04F | end | 19 |
| ' | 079 | ' | 23 |
