| Key | SC Code | Description | Duration (ms) |
| esc | 001 | esc | 1311415 |
| up | 048 | up | 127 |
| left | 04B | left | 88 |
| left | 04B | left | 48 |
| left | 04B | left | 79 |
| backspace | 00E | backspace | 128 |
| 3 | 004 | 3 | 134 |
| enter | 01C | enter | 71 |
| ctrl | 01D | ctrl | 591 |
| c | 02E | c | 148 |
| v | 02F | v | 184 |
| ctrl | 01D | ctrl | 359 |
| c | 02E | c | 129 |
| ctrl | 01D | ctrl | 537 |
| v | 02F | v | 144 |
| ctrl | 01D | ctrl | 351 |
| s | 01F | s | 111 |
| ctrl | 01D | ctrl | 619 |
| up | 048 | up | 96 |
| enter | 01C | enter | 96 |
| esc | 001 | esc | 1380422 |
| esc | 001 | esc | 215 |
| ctrl | 01D | ctrl | 432 |
| v | 02F | v | 110 |
| ctrl | 01D | ctrl | 496 |
| enter | 01C | enter | 88 |
| ctrl | 01D | ctrl | 584 |
| c | 02E | c | 130 |
| v | 02F | v | 144 |
| ctrl | 01D | ctrl | 318 |
| c | 02E | c | 152 |
| ctrl | 01D | ctrl | 544 |
| v | 02F | v | 176 |
| ctrl | 01D | ctrl | 438 |
| z | 02C | z | 191 |
| v | 02F | v | 183 |
| z | 02C | z | 152 |
| v | 02F | v | 184 |
| z | 02C | z | 170 |
| v | 02F | v | 160 |
| ctrl | 01D | ctrl | 3380 |
| ctrl | 01D | ctrl | 5 |
| ctrl | 01D | ctrl | 464 |
| c | 02E | c | 216 |
| v | 02F | v | 157 |
| ctrl | 01D | ctrl | 315 |
| z | 02C | z | 232 |
| ctrl | 01D | ctrl | 552 |
| c | 02E | c | 81 |
| c | 02E | c | 88 |
| c | 02E | c | 137 |
| ctrl | 01D | ctrl | 537 |
| ctrl | 01D | ctrl | 351 |
| v | 02F | v | 159 |
| ctrl | 01D | ctrl | 414 |
| s | 01F | s | 151 |
| ctrl | 01D | ctrl | 266 |
| c | 02E | c | 144 |
| ctrl | 01D | ctrl | 241 |
| up | 048 | up | 103 |
| enter | 01C | enter | 96 |
| f | 021 | f | 1700515 |
| d | 020 | d | 65 |
| ctrl | 01D | ctrl | 208 |
| v | 02F | v | 103 |
| ctrl | 01D | ctrl | 304 |
| enter | 01C | enter | 79 |
| k | 025 | k | 79 |
| b | 030 | b | 96 |
| k | 025 | k | 79 |
| b | 030 | b | 128 |
| z | 02C | z | 160 |
| z | 02C | z | 128 |
| ctrl | 01D | ctrl | 1312 |
| ctrl | 01D | ctrl | 325 |
| ctrl | 01D | ctrl | 183 |
| a | 01E | a | 168 |
| v | 02F | v | 200 |
| ctrl | 01D | ctrl | 1088 |
| k | 025 | k | 120 |
| b | 030 | b | 97 |
| k | 025 | k | 88 |
| b | 030 | b | 96 |
| k | 025 | k | 96 |
| b | 030 | b | 112 |
| ctrl | 01D | ctrl | 336 |
| s | 01F | s | 145 |
| c | 02E | c | 113 |
| ctrl | 01D | ctrl | 512 |
| c | 02E | c | 112 |
| ctrl | 01D | ctrl | 687 |
| c | 02E | c | 144 |
| ctrl | 01D | ctrl | 304 |
| ctrl | 01D | ctrl | 280 |
| s | 01F | s | 139 |
| up | 048 | up | 88 |
| enter | 01C | enter | 104 |
| esc | 001 | esc | 308150 |
| ctrl | 01D | ctrl | 304 |
| c | 02E | c | 162 |
| esc | 001 | esc | 160 |
| v | 02F | v | 112 |
| ctrl | 01D | ctrl | 263 |
| enter | 01C | enter | 72 |
| ctrl | 01D | ctrl | 448 |
| c | 02E | c | 158 |
| ctrl | 01D | ctrl | 376 |
| v | 02F | v | 154 |
| ctrl | 01D | ctrl | 224 |
| v | 02F | v | 99 |
| s | 01F | s | 120 |
| ctrl | 01D | ctrl | 648 |
| ctrl | 01D | ctrl | 432 |
| c | 02E | c | 138 |
| up | 048 | up | 104 |
| enter | 01C | enter | 64 |
| d | 020 | d | 243063 |
| d | 020 | d | 168 |
| s | 01F | s | 201 |
| a | 01E | a | 200 |
| f | 021 | f | 80 |
| u | 016 | u | 80 |
| l | 026 | l | 64 |
| l | 026 | l | 104 |
| space | 039 | space | 110 |
| c | 02E | c | 80 |
| o | 018 | o | 103 |
| d | 020 | d | 71 |
| e | 012 | e | 78 |
| enter | 01C | enter | 80 |
| c | 02E | c | 104 |
| ctrl | 01D | ctrl | 360 |
| caps lock | 03A | caps lock | 183 |
| D | 020 | D | 298444 |
| A | 01E | A | 305646 |
| D | 020 | D | 298828 |
| S | 01F | S | 305967 |
| A | 01E | A | 305918 |
| E | 012 | E | 299910 |
| 1 | 002 | 1 | 9064240 |
| 3 | 004 | 3 | 769553 |
| 3 | 004 | 3 | 769922 |
| E | 012 | E | 301230 |
| A | 01E | A | 308630 |
| G | 022 | G | 2240777 |
| F | 021 | F | 114 |
| D | 020 | D | 301941 |
| S | 01F | S | 309016 |
| ctrl | 01D | ctrl | 320 |
| left windows | 05B | left windows | 80 |
| ctrl | 01D | ctrl | 184 |
| alt | 038 | alt | 153 |
| right | 04D | right | 144 |
| , | 033 | , | 104 |
| space | 039 | space | 120 |
| G | 022 | G | 90 |
| I | 017 | I | 72 |
| V | 02F | V | 120 |
| E | 012 | E | 112 |
| space | 039 | space | 135 |
| M | 032 | M | 112 |
| E | 012 | E | 96 |
| backspace | 00E | backspace | 9 |
| backspace | 00E | backspace | 32 |
| backspace | 00E | backspace | 80 |
| caps lock | 03A | caps lock | 105 |
| backspace | 00E | backspace | 64 |
| v | 02F | v | 144 |
| backspace | 00E | backspace | 72 |
| g | 022 | g | 72 |
| u | 016 | u | 112 |
| v | 02F | v | 128 |
| e | 012 | e | 128 |
| space | 039 | space | 112 |
| = | 00D | = | 72 |
| backspace | 00E | backspace | 64 |
| backspace | 00E | backspace | 64 |
| backspace | 00E | backspace | 64 |
| backspace | 00E | backspace | 64 |
| backspace | 00E | backspace | 110 |
| i | 017 | i | 104 |
| v | 02F | v | 103 |
| e | 012 | e | 127 |
| space | 039 | space | 129 |
| m | 032 | m | 69 |
| e | 012 | e | 114 |
| space | 039 | space | 99 |
| f | 021 | f | 96 |
| u | 016 | u | 72 |
| l | 026 | l | 40 |
| l | 026 | l | 80 |
| space | 039 | space | 136 |
| c | 02E | c | 96 |
| o | 018 | o | 86 |
| d | 020 | d | 48 |
| e | 012 | e | 104 |
| c | 02E | c | 112 |
| ctrl | 01D | ctrl | 280 |
| enter | 01C | enter | 56 |
| enter | 01C | enter | 104 |
| right shift | 036 | right shift | 384 |
| up | 048 | up | 64 |
| v | 02F | v | 111 |
| ctrl | 01D | ctrl | 656 |
| right | 04D | right | 64 |
| right | 04D | right | 47 |
| right | 04D | right | 68 |
| right | 04D | right | 89 |
| left | 04B | left | 152 |
| right | 04D | right | 112 |
| a | 01E | a | 153 |
| ctrl | 01D | ctrl | 672 |
| a | 01E | a | 160 |
| v | 02F | v | 152 |
| s | 01F | s | 129 |
| ctrl | 01D | ctrl | 1936 |
| s | 01F | s | 208 |
| ctrl | 01D | ctrl | 456 |
| up | 048 | up | 104 |
| up | 048 | up | 80 |
| p | 019 | p | 88 |
| y | 015 | y | 88 |
| t | 014 | t | 89 |
| h | 023 | h | 111 |
| o | 018 | o | 119 |
| n | 031 | n | 137 |
| space | 039 | space | 127 |
| k | 025 | k | 96 |
| e | 012 | e | 113 |
| y | 015 | y | 96 |
| tab | 00F | tab | 129 |
| tab | 00F | tab | 144 |
| tab | 00F | tab | 80 |
| tab | 00F | tab | 216 |
| tab | 00F | tab | 159 |
| enter | 01C | enter | 119 |
| c | 02E | c | 152 |
| o | 018 | o | 120 |
| n | 031 | n | 112 |
| t | 014 | t | 104 |
| i | 017 | i | 95 |
| n | 031 | n | 63 |
| u | 016 | u | 80 |
| enter | 01C | enter | 89 |
| e | 012 | e | 112 |
| ctrl | 01D | ctrl | 512 |
| c | 02E | c | 182 |
| v | 02F | v | 120 |
| ctrl | 01D | ctrl | 607 |
| tab | 00F | tab | 136 |
| enter | 01C | enter | 144 |
| enter | 01C | enter | 104 |
| ctrl | 01D | ctrl | 15 |
| ctrl | 01D | ctrl | 240 |
| tab | 00F | tab | 104 |
| shift | 02A | shift | 360 |
| v | 02F | v | 160 |
| ctrl | 01D | ctrl | 203 |
| ctrl | 01D | ctrl | 416 |
| s | 01F | s | 136 |
| ctrl | 01D | ctrl | 608 |
| up | 048 | up | 128 |
| enter | 01C | enter | 135 |
| f | 021 | f | 152 |
| a | 01E | a | 153 |
| f | 021 | f | 136 |
| v | 02F | v | 72 |
| ctrl | 01D | ctrl | 168 |
| enter | 01C | enter | 128 |
| c | 02E | c | 152 |
| o | 018 | o | 135 |
| n | 031 | n | 96 |
| t | 014 | t | 116 |
| i | 017 | i | 67 |
| n | 031 | n | 80 |
| u | 016 | u | 88 |
| e | 012 | e | 104 |
| enter | 01C | enter | 97 |
| ctrl | 01D | ctrl | 248 |
| c | 02E | c | 97 |
| a | 01E | a | 168 |
| v | 02F | v | 137 |
| ctrl | 01D | ctrl | 1056 |
| ctrl | 01D | ctrl | 156 |
| c | 02E | c | 150 |
| ctrl | 01D | ctrl | 119 |
| v | 02F | v | 127 |
| ctrl | 01D | ctrl | 288 |
| enter | 01C | enter | 71 |
| ctrl | 01D | ctrl | 570 |
| c | 02E | c | 163 |
| ctrl | 01D | ctrl | 288 |
| v | 02F | v | 153 |
| ctrl | 01D | ctrl | 544 |
| c | 02E | c | 168 |
| enter | 01C | enter | 88 |
| enter | 01C | enter | 104 |
| shift | 02A | shift | 312 |
| tab | 00F | tab | 154 |
| v | 02F | v | 104 |
| ctrl | 01D | ctrl | 220 |
| s | 01F | s | 136 |
| ctrl | 01D | ctrl | 403 |
| enter | 01C | enter | 112 |
| s | 01F | s | 144 |
| ctrl | 01D | ctrl | 352 |
| up | 048 | up | 80 |
| enter | 01C | enter | 88 |
| s | 01F | s | 144 |
| a | 01E | a | 192 |
| d | 020 | d | 218 |
| s | 01F | s | 98 |
| d | 020 | d | 144 |
| a | 01E | a | 112 |
| a | 01E | a | 120 |
| q | 010 | q | 271 |
| w | 011 | w | 169 |
| e | 012 | e | 152 |
| esc | 001 | esc | 160 |
| f1 | 03B | f1 | 143 |
| ` | 029 | ` | 192 |
| 1 | 002 | 1 | 280 |
| 2 | 003 | 2 | 194 |
| 3 | 004 | 3 | 184 |
| tab | 00F | tab | 200 |
| d | 020 | d | 120 |
| s | 01F | s | 231 |
| a | 01E | a | 176 |
| f | 021 | f | 397 |
| w | 011 | w | 248 |
| r | 013 | r | 185 |
| 3 | 004 | 3 | 200 |
| 1 | 002 | 1 | 127 |
| 2 | 003 | 2 | 160 |
| 3 | 004 | 3 | 111 |
| c | 02E | c | 128 |
| ctrl | 01D | ctrl | 392 |
| ctrl | 01D | ctrl | 257 |
| c | 02E | c | 138 |
| i | 017 | i | 80 |
| t | 014 | t | 96 |
| space | 039 | space | 120 |
| d | 020 | d | 80 |
| o | 018 | o | 108 |
| e | 012 | e | 90 |
| s | 01F | s | 144 |
| n | 031 | n | 104 |
| t | 014 | t | 104 |
| space | 039 | space | 128 |
| u | 016 | u | 136 |
| p | 019 | p | 119 |
| d | 020 | d | 111 |
| a | 01E | a | 145 |
| t | 014 | t | 144 |
| space | 039 | space | 120 |
| backspace | 00E | backspace | 63 |
| e | 012 | e | 104 |
| space | 039 | space | 143 |
| t | 014 | t | 109 |
| h | 023 | h | 56 |
| e | 012 | e | 102 |
| space | 039 | space | 112 |
| g | 022 | g | 112 |
| u | 016 | u | 118 |
| i | 017 | i | 72 |
| enter | 01C | enter | 88 |
| ctrl | 01D | ctrl | 487 |
| c | 02E | c | 139 |
| v | 02F | v | 168 |
| ctrl | 01D | ctrl | 626 |
| c | 02E | c | 137 |
| ctrl | 01D | ctrl | 575 |
| c | 02E | c | 144 |
| ctrl | 01D | ctrl | 568 |
| ctrl | 01D | ctrl | 313 |
| c | 02E | c | 152 |
| v | 02F | v | 176 |
| ctrl | 01D | ctrl | 350 |
| enter | 01C | enter | 168 |
| tab | 00F | tab | 120 |
| z | 02C | z | 152 |
| ctrl | 01D | ctrl | 696 |
| enter | 01C | enter | 135 |
| ctrl | 01D | ctrl | 312 |
| c | 02E | c | 146 |
| ctrl | 01D | ctrl | 343 |
| c | 02E | c | 168 |
| v | 02F | v | 190 |
| ctrl | 01D | ctrl | 440 |
| z | 02C | z | 137 |
| ctrl | 01D | ctrl | 369 |
| ctrl | 01D | ctrl | 314 |
| v | 02F | v | 161 |
| tab | 00F | tab | 151 |
| backspace | 00E | backspace | 112 |
| down | 050 | down | 159 |
| delete | 053 | delete | 111 |
| delete | 053 | delete | 101 |
| delete | 053 | delete | 96 |
| delete | 053 | delete | 140 |
| backspace | 00E | backspace | 120 |
| s | 01F | s | 144 |
| ctrl | 01D | ctrl | 400 |
| up | 048 | up | 167 |
| enter | 01C | enter | 199 |
| p | 019 | p | 208 |
| ' | 028 | ' | 199 |
| ; | 027 | ; | 168 |
| l | 026 | l | 247 |
| k | 025 | k | 128 |
| h | 023 | h | 223 |
| 5 | 006 | 5 | 96 |
| 7 | 008 | 7 | 288 |
| 6 | 007 | 6 | 224 |
| 5 | 006 | 5 | 203 |
| f3 | 03D | f3 | 80 |
| f2 | 03C | f2 | 167 |
| 5 | 006 | 5 | 233 |
| 4 | 005 | 4 | 304 |
| a | 01E | a | 320 |
| t | 014 | t | 352 |
| 4 | 005 | 4 | 337 |
| a | 01E | a | 248 |
| t | 014 | t | 254 |
| r | 013 | r | 248 |
| a | 01E | a | 137 |
| g | 022 | g | 301 |
| f | 021 | f | 264 |
| d | 020 | d | 216 |
| a | 01E | a | 199 |
| g | 022 | g | 248 |
| f | 021 | f | 297 |
| d | 020 | d | 226 |
| z | 02C | z | 255 |
| h | 023 | h | 301 |
| f | 021 | f | 91 |
| d | 020 | d | 125 |
| z | 02C | z | 184 |
| c | 02E | c | 160 |
| ctrl | 01D | ctrl | 377 |
| c | 02E | c | 152 |
| ctrl | 01D | ctrl | 424 |
| a | 01E | a | 120 |
| ctrl | 01D | ctrl | 560 |
| c | 02E | c | 192 |
| v | 02F | v | 129 |
| ctrl | 01D | ctrl | 407 |
| enter | 01C | enter | 72 |
| i | 017 | i | 47 |
| t | 014 | t | 120 |
| space | 039 | space | 103 |
| d | 020 | d | 81 |
| o | 018 | o | 87 |
| e | 012 | e | 182 |
| s | 01F | s | 144 |
| space | 039 | space | 94 |
| n | 031 | n | 112 |
| o | 018 | o | 111 |
| t | 014 | t | 93 |
| space | 039 | space | 123 |
| u | 016 | u | 104 |
| p | 019 | p | 144 |
| d | 020 | d | 110 |
| a | 01E | a | 176 |
| t | 014 | t | 176 |
| e | 012 | e | 126 |
| space | 039 | space | 120 |
| t | 014 | t | 112 |
| h | 023 | h | 102 |
| e | 012 | e | 140 |
| space | 039 | space | 116 |
| g | 022 | g | 120 |
| u | 016 | u | 117 |
| i | 017 | i | 88 |
| enter | 01C | enter | 80 |
| g | 022 | g | 136 |
| i | 017 | i | 103 |
| v | 02F | v | 160 |
| e | 012 | e | 128 |
| space | 039 | space | 142 |
| c | 02E | c | 96 |
| o | 018 | o | 87 |
| d | 020 | d | 72 |
| e | 012 | e | 107 |
| enter | 01C | enter | 88 |
| tab | 00F | tab | 153 |
| ctrl | 01D | ctrl | 352 |
| tab | 00F | tab | 128 |
| ctrl | 01D | ctrl | 320 |
| ctrl | 01D | ctrl | 272 |
| tab | 00F | tab | 193 |
| ctrl | 01D | ctrl | 216 |
| tab | 00F | tab | 161 |
| tab | 00F | tab | 144 |
| ctrl | 01D | ctrl | 248 |
| ctrl | 01D | ctrl | 232 |
| tab | 00F | tab | 136 |
| ctrl | 01D | ctrl | 304 |
| tab | 00F | tab | 170 |
| ctrl | 01D | ctrl | 264 |
| tab | 00F | tab | 175 |
| ctrl | 01D | ctrl | 256 |
| tab | 00F | tab | 169 |
| ctrl | 01D | ctrl | 232 |
| tab | 00F | tab | 161 |
| ctrl | 01D | ctrl | 227 |
| tab | 00F | tab | 157 |
| ctrl | 01D | ctrl | 216 |
| tab | 00F | tab | 144 |
| ctrl | 01D | ctrl | 224 |
| tab | 00F | tab | 144 |
| ctrl | 01D | ctrl | 224 |
| tab | 00F | tab | 152 |
| ctrl | 01D | ctrl | 216 |
| tab | 00F | tab | 144 |
| ctrl | 01D | ctrl | 184 |
| tab | 00F | tab | 136 |
| ctrl | 01D | ctrl | 193 |
| tab | 00F | tab | 128 |
| ctrl | 01D | ctrl | 200 |
| tab | 00F | tab | 120 |
| ctrl | 01D | ctrl | 182 |
| tab | 00F | tab | 124 |
| tab | 00F | tab | 144 |
| ctrl | 01D | ctrl | 336 |
| tab | 00F | tab | 120 |
| ctrl | 01D | ctrl | 345 |
| tab | 00F | tab | 136 |
| ctrl | 01D | ctrl | 272 |
| ctrl | 01D | ctrl | 272 |
| tab | 00F | tab | 146 |
| tab | 00F | tab | 136 |
| ctrl | 01D | ctrl | 360 |
| tab | 00F | tab | 143 |
| ctrl | 01D | ctrl | 288 |
| tab | 00F | tab | 135 |
| ctrl | 01D | ctrl | 352 |
| ctrl | 01D | ctrl | 496 |
| tab | 00F | tab | 224 |
| ctrl | 01D | ctrl | 200 |
| s | 01F | s | 179 |
| up | 048 | up | 155 |
| left | 04B | left | 80 |
| left | 04B | left | 64 |
| left | 04B | left | 61 |
| left | 04B | left | 64 |
| right | 04D | right | 144 |
| backspace | 00E | backspace | 105 |
| 2 | 003 | 2 | 144 |
| enter | 01C | enter | 80 |
| f | 021 | f | 120 |
| d | 020 | d | 184 |
| a | 01E | a | 256 |
| f | 021 | f | 176 |
| d | 020 | d | 224 |
| a | 01E | a | 184 |
| f | 021 | f | 129 |
| d | 020 | d | 144 |
| a | 01E | a | 136 |
| z | 02C | z | 88 |
| ctrl | 01D | ctrl | 1320 |
| ctrl | 01D | ctrl | 160 |
| z | 02C | z | 176 |
| y | 015 | y | 112 |
| y | 015 | y | 191 |
| ctrl | 01D | ctrl | 3417 |
| ctrl | 01D | ctrl | 20 |
| z | 02C | z | 143 |
| z | 02C | z | 148 |
| z | 02C | z | 120 |
| z | 02C | z | 152 |
| ctrl | 01D | ctrl | 2560 |
| z | 02C | z | 120 |
| z | 02C | z | 80 |
| y | 015 | y | 176 |
| y | 015 | y | 192 |
| y | 015 | y | 137 |
| y | 015 | y | 168 |
| y | 015 | y | 169 |
| y | 015 | y | 136 |
| y | 015 | y | 129 |
| y | 015 | y | 135 |
| y | 015 | y | 104 |
| y | 015 | y | 128 |
| y | 015 | y | 114 |
| ctrl | 01D | ctrl | 7032 |
| s | 01F | s | 136 |
| ctrl | 01D | ctrl | 272 |
| space | 039 | space | 128 |
| n | 031 | n | 128 |
| o | 018 | o | 120 |
| r | 013 | r | 113 |
| space | 039 | space | 95 |
| o | 018 | o | 135 |
| u | 016 | u | 79 |
| t | 014 | t | 112 |
| p | 019 | p | 152 |
| u | 016 | u | 53 |
| t | 014 | t | 112 |
| space | 039 | space | 126 |
| t | 014 | t | 103 |
| o | 018 | o | 94 |
| space | 039 | space | 112 |
| t | 014 | t | 96 |
| h | 023 | h | 73 |
| e | 012 | e | 88 |
| space | 039 | space | 126 |
| f | 021 | f | 152 |
| i | 017 | i | 86 |
| l | 026 | l | 112 |
| e | 012 | e | 64 |
| space | 039 | space | 112 |
| , | 033 | , | 79 |
| backspace | 00E | backspace | 72 |
| backspace | 00E | backspace | 80 |
| , | 033 | , | 88 |
| space | 039 | space | 142 |
| g | 022 | g | 88 |
| i | 017 | i | 88 |
| v | 02F | v | 161 |
| e | 012 | e | 103 |
| space | 039 | space | 96 |
| p | 019 | p | 80 |
| backspace | 00E | backspace | 65 |
| f | 021 | f | 88 |
| u | 016 | u | 72 |
| l | 026 | l | 64 |
| l | 026 | l | 103 |
| space | 039 | space | 105 |
| c | 02E | c | 96 |
| o | 018 | o | 87 |
| d | 020 | d | 104 |
| e | 012 | e | 88 |
| enter | 01C | enter | 97 |
| c | 02E | c | 176 |
| o | 018 | o | 184 |
| n | 031 | n | 96 |
| t | 014 | t | 152 |
| i | 017 | i | 104 |
| n | 031 | n | 72 |
| u | 016 | u | 71 |
| enter | 01C | enter | 80 |
| shift | 02A | shift | 26 |
| n | 031 | n | 144 |
| v | 02F | v | 136 |
| ctrl | 01D | ctrl | 1444 |
| ctrl | 01D | ctrl | 598 |
| c | 02E | c | 137 |
| v | 02F | v | 135 |
| ctrl | 01D | ctrl | 322 |
| tab | 00F | tab | 136 |
| tab | 00F | tab | 144 |
| s | 01F | s | 154 |
| ctrl | 01D | ctrl | 737 |
| backspace | 00E | backspace | 184 |
| 4 | 005 | 4 | 96 |
| enter | 01C | enter | 99 |
| s | 01F | s | 168 |
| ctrl | 01D | ctrl | 313 |
| up | 048 | up | 176 |
| left | 04B | left | 64 |
| left | 04B | left | 64 |
| left | 04B | left | 80 |
| 4 | 005 | 4 | 96 |
| backspace | 00E | backspace | 96 |
| backspace | 00E | backspace | 72 |
| 4 | 005 | 4 | 112 |
| enter | 01C | enter | 88 |
| f | 021 | f | 169 |
| f | 021 | f | 136 |
| d | 020 | d | 152 |
| a | 01E | a | 152 |
| f | 021 | f | 128 |
| f | 021 | f | 167 |
| 3 | 004 | 3 | 80 |
| e | 012 | e | 256 |
| w | 011 | w | 104 |
| r | 013 | r | 263 |
| e | 012 | e | 167 |
| w | 011 | w | 104 |
| q | 010 | q | 168 |
| r | 013 | r | 167 |
| e | 012 | e | 176 |
| w | 011 | w | 168 |
| q | 010 | q | 120 |
| r | 013 | r | 158 |
| e | 012 | e | 144 |
| w | 011 | w | 128 |
| q | 010 | q | 156 |
| r | 013 | r | 137 |
| e | 012 | e | 142 |
| w | 011 | w | 88 |
| q | 010 | q | 128 |
| r | 013 | r | 144 |
| e | 012 | e | 119 |
| w | 011 | w | 141 |
| q | 010 | q | 80 |
| s | 01F | s | 152 |
| t | 014 | t | 129 |
| i | 017 | i | 87 |
| l | 026 | l | 63 |
| l | 026 | l | 105 |
| space | 039 | space | 142 |
| n | 031 | n | 105 |
| o | 018 | o | 104 |
| t | 014 | t | 86 |
| enter | 01C | enter | 88 |
| c | 02E | c | 168 |
| o | 018 | o | 201 |
| n | 031 | n | 112 |
| t | 014 | t | 93 |
| i | 017 | i | 88 |
| n | 031 | n | 97 |
| u | 016 | u | 88 |
| e | 012 | e | 88 |
| enter | 01C | enter | 72 |
| a | 01E | a | 152 |
| v | 02F | v | 144 |
| ctrl | 01D | ctrl | 608 |
| c | 02E | c | 136 |
| ctrl | 01D | ctrl | 163 |
| ctrl | 01D | ctrl | 320 |
| ctrl | 01D | ctrl | 303 |
| v | 02F | v | 153 |
| tab | 00F | tab | 162 |
| tab | 00F | tab | 167 |
| tab | 00F | tab | 136 |
| a | 01E | a | 175 |
| v | 02F | v | 160 |
| ctrl | 01D | ctrl | 904 |
| a | 01E | a | 144 |
| v | 02F | v | 120 |
| ctrl | 01D | ctrl | 1320 |
| c | 02E | c | 128 |
| ctrl | 01D | ctrl | 575 |
| ctrl | 01D | ctrl | 225 |
| v | 02F | v | 123 |
| tab | 00F | tab | 111 |
| tab | 00F | tab | 112 |
| s | 01F | s | 112 |
| ctrl | 01D | ctrl | 560 |
| up | 048 | up | 56 |
| up | 048 | up | 112 |
| down | 050 | down | 88 |
| enter | 01C | enter | 88 |
| d | 020 | d | 176 |
| s | 01F | s | 210 |
| a | 01E | a | 76 |
| d | 020 | d | 226 |
| a | 01E | a | 136 |
| d | 020 | d | 168 |
| s | 01F | s | 201 |
| a | 01E | a | 190 |
| f | 021 | f | 144 |
| d | 020 | d | 244 |
| s | 01F | s | 96 |
| a | 01E | a | 145 |
| f | 021 | f | 135 |
| d | 020 | d | 135 |
| s | 01F | s | 126 |
| f | 021 | f | 118 |
| a | 01E | a | 263 |
| s | 01F | s | 87 |
| ctrl | 01D | ctrl | 296 |
| c | 02E | c | 136 |
| v | 02F | v | 96 |
| ctrl | 01D | ctrl | 288 |
| enter | 01C | enter | 96 |
| left windows | 05B | left windows | 50 |
| ctrl | 01D | ctrl | 122 |
| ctrl | 01D | ctrl | 153 |
| n | 031 | n | 181 |
| v | 02F | v | 136 |
| ctrl | 01D | ctrl | 527 |
| ctrl | 01D | ctrl | 152 |
| c | 02E | c | 146 |
| enter | 01C | enter | 112 |
| ctrl | 01D | ctrl | 273 |
| v | 02F | v | 138 |
| backspace | 00E | backspace | 120 |
| backspace | 00E | backspace | 112 |
| ctrl | 01D | ctrl | 309 |
| s | 01F | s | 146 |
| left | 04B | left | 104 |
| backspace | 00E | backspace | 163 |
| 5 | 006 | 5 | 168 |
| enter | 01C | enter | 110 |
| up | 048 | up | 136 |
| left | 04B | left | 112 |
| left | 04B | left | 56 |
| left | 04B | left | 65 |
| backspace | 00E | backspace | 161 |
| 5 | 006 | 5 | 121 |
| enter | 01C | enter | 135 |
| g | 022 | g | 176 |
| a | 01E | a | 272 |
| d | 020 | d | 111 |
| s | 01F | s | 146 |
| a | 01E | a | 215 |
| d | 020 | d | 152 |
| a | 01E | a | 184 |
| 2 | 003 | 2 | 232 |
| 3 | 004 | 3 | 216 |
| 4 | 005 | 4 | 134 |
| f | 021 | f | 184 |
| d | 020 | d | 192 |
| d | 020 | d | 21 |
| f | 021 | f | 184 |
| d | 020 | d | 216 |
| g | 022 | g | 80 |
| f | 021 | f | 78 |
| a | 01E | a | 200 |
| 3 | 004 | 3 | 208 |
| 2 | 003 | 2 | 239 |
| r | 013 | r | 40 |
| 2 | 003 | 2 | 112 |
| 3 | 004 | 3 | 173 |
| 4 | 005 | 4 | 183 |
| 3 | 004 | 3 | 160 |
| ` | 029 | ` | 176 |
| tab | 00F | tab | 176 |
| caps lock | 03A | caps lock | 136 |
| ctrl | 01D | ctrl | 72 |
| shift | 02A | shift | 72 |
| left windows | 05B | left windows | 159 |
| alt | 038 | alt | 62 |
| alt | 038 | alt | 55 |
| left windows | 05B | left windows | 136 |
| F | 021 | F | 169 |
| D | 020 | D | 152 |
| S | 01F | S | 192 |
| F | 021 | F | 176 |
| D | 020 | D | 264 |
| S | 01F | S | 160 |
| A | 01E | A | 208 |
| F | 021 | F | 224 |
| 3 | 004 | 3 | 176 |
| 4 | 005 | 4 | 224 |
| 3 | 004 | 3 | 198 |
| 2 | 003 | 2 | 238 |
| 5 | 006 | 5 | 96 |
| R | 013 | R | 88 |
| 3 | 004 | 3 | 84 |
| ` | 029 | ` | 183 |
| tab | 00F | tab | 128 |
| caps lock | 03A | caps lock | 130 |
| ctrl | 01D | ctrl | 312 |
| shift | 02A | shift | 152 |
| left windows | 05B | left windows | 161 |
| alt | 038 | alt | 257 |
| left windows | 05B | left windows | 136 |
| space | 039 | space | 136 |
| space | 039 | space | 144 |
| f | 021 | f | 152 |
| v | 02F | v | 107 |
| g | 022 | g | 152 |
| f | 021 | f | 239 |
| d | 020 | d | 258 |
| z | 02C | z | 103 |
| s | 01F | s | 86 |
| h | 023 | h | 160 |
| b | 030 | b | 145 |
| f | 021 | f | 216 |
| e | 012 | e | 104 |
| d | 020 | d | 102 |
| s | 01F | s | 167 |
| g | 022 | g | 317 |
| r | 013 | r | 216 |
| e | 012 | e | 192 |
| ! | 002 | ! | 168 |
| @ | 003 | @ | 184 |
| # | 004 | # | 136 |
| $ | 005 | $ | 137 |
| ! | 002 | ! | 169 |
| ~ | 029 | ~ | 168 |
| ! | 002 | ! | 120 |
| ! | 002 | ! | 77 |
| @ | 003 | @ | 176 |
| $ | 005 | $ | 113 |
| # | 004 | # | 105 |
| % | 006 | % | 87 |
| $ | 005 | $ | 71 |
| ~ | 029 | ~ | 168 |
| ! | 002 | ! | 167 |
| ~ | 029 | ~ | 264 |
| @ | 003 | @ | 207 |
| ! | 002 | ! | 190 |
| ~ | 029 | ~ | 208 |
| $ | 005 | $ | 104 |
| # | 004 | # | 87 |
| $ | 005 | $ | 128 |
